Date|Open|High|Low|Close|Volume
2020-01-01 00:00:00|53.69149557681057|61.75769711180266|52.158470421426124|56.98036575317383|534150100
2020-02-01 00:00:00|57.45275138567557|60.68814283298238|47.77330794824758|49.48459243774414|441506700
2020-03-01 00:00:00|49.97011836584615|52.863171902295484|39.07862129231342|48.474327087402344|961035400
2020-04-01 00:00:00|47.02332279087019|55.648744670916045|45.87685049047406|53.723026275634766|617557900
2020-05-01 00:00:00|52.692998825787434|57.4490703269142|50.24778279308349|56.36529541015625|409253500
2020-06-01 00:00:00|56.287353216868325|58.64729562918599|51.12609998879071|53.891380310058594|570572500
2020-07-01 00:00:00|53.9634449298376|55.78294390727726|42.307846447729645|42.992408752441406|808654500
2020-08-01 00:00:00|43.478814483236285|46.388210579072535|42.96539184491565|45.89280319213867|667321500
2020-09-01 00:00:00|46.168202038521315|47.77334324824894|43.91012109347578|46.95716857910156|680429800
2020-10-01 00:00:00|47.51941812445493|50.99268667131245|39.548125821858385|40.15571975708008|738437500
2020-11-01 00:00:00|40.77240000536529|43.98268328575547|40.11946355433599|43.84665298461914|676942800
2020-12-01 00:00:00|44.530942118438766|48.09341888173593|41.32471581911544|45.508338928222656|883810300
2021-01-01 00:00:00|45.57228429639076|58.415467051053405|45.060751559214296|50.705902099609375|962555600
2021-02-01 00:00:00|51.10781910677344|58.04094421006727|50.88858832569849|55.519805908203125|511339300
2021-03-01 00:00:00|56.7206792677116|61.9773602177047|53.219288120112424|58.81599807739258|770803800
2021-04-01 00:00:00|59.477675388446684|62.94230196945035|52.447324663858055|52.87006378173828|654934800
2021-05-01 00:00:00|53.1733284469048|53.31117631207607|49.09296713284502|52.49326705932617|495384200
2021-06-01 00:00:00|53.26966707801161|54.01863947556681|50.948768332211735|51.91041564941406|511873100
2021-07-01 00:00:00|51.901171601892145|53.13096768177062|48.36897035643607|49.6727409362793|516953700
2021-08-01 00:00:00|49.92239566329289|50.736093935231715|47.54601618432069|49.98712158203125|402375000
2021-09-01 00:00:00|50.358489680825905|51.642813627680844|48.692591665367225|49.58603286743164|413346700
2021-10-01 00:00:00|49.93038315217222|52.182599971676126|44.55111500807968|45.6027717590332|672042200
2021-11-01 00:00:00|45.975044399397554|48.385476956718335|44.78378581088524|45.788909912109375|617076700
2021-12-01 00:00:00|46.70709890499005|51.54274542354843|45.29201783086693|48.262752532958984|714651800
2022-01-01 00:00:00|48.40332726074626|52.74228690552495|43.38962147214784|45.751216888427734|890542800
2022-02-01 00:00:00|45.71373623164055|46.82893629483821|40.88746229039501|44.70162582397461|756814900
2022-03-01 00:00:00|44.8910620823214|49.584130189291386|41.61441005824798|46.79850769042969|849288700
2022-04-01 00:00:00|47.053458744373266|47.11955803458998|41.07616656968754|41.16115188598633|639472500
2022-05-01 00:00:00|41.28391514560006|44.04121050850507|38.06392108301054|41.944908142089844|773236800
2022-06-01 00:00:00|42.60957602230459|42.761854905310074|34.83382625538607|35.604740142822266|783353000
2022-07-01 00:00:00|35.30018227994003|38.764529581769175|33.539457473107454|34.557823181152344|792918100
2022-08-01 00:00:00|34.31037119311602|35.87123080493746|30.23690794952198|30.379669189453125|899717100
2022-09-01 00:00:00|30.349885478863882|31.128581999444943|24.745202813780658|24.774044036865234|889075300
2022-10-01 00:00:00|25.312403515314625|28.090710804405482|23.63965089660141|27.33124351501465|981043600
2022-11-01 00:00:00|27.68694209175673|30.128777512735454|26.119938842823203|28.907859802246094|788916300
2022-12-01 00:00:00|29.46392980710268|29.69777029861948|24.69942584334987|25.751708984375|758549700
2023-01-01 00:00:00|26.35579453901004|29.707511723737014|25.69324745710721|27.53474235534668|840843300
2023-02-01 00:00:00|27.174237512500287|30.370061092659665|24.095335100443844|24.290203094482422|880323200
2023-03-01 00:00:00|24.684795840648228|32.44625643404953|24.625621984906488|32.219425201416016|1193573500
2023-04-01 00:00:00|32.48570480648939|33.37329391134702|28.11680297756385|30.631633758544922|728887300
2023-05-01 00:00:00|30.680946614686555|31.84467292963769|26.489560547370615|31.00639533996582|968032100
2023-06-01 00:00:00|31.489852845221108|36.7480656082574|29.410335722208288|33.11385726928711|1065251500
2023-07-01 00:00:00|33.21288463533088|36.82728384796106|31.073949419626434|35.42113494873047|791749800
2023-08-01 00:00:00|35.47064762750769|35.66869778518212|31.707709741663738|34.797279357910156|716033800
2023-09-01 00:00:00|35.56844531598442|39.821949049980006|33.43175323030946|35.32992935180664|841329600
2023-10-01 00:00:00|35.38955797627568|36.98959192643835|31.950977911713395|36.2740478515625|795454900
2023-11-01 00:00:00|36.27405070577446|45.05932779547383|36.05541137878494|44.42329025268555|807892600
2023-12-01 00:00:00|44.230352854297095|51.130126446548076|41.049673601634|50.1031379699707|829442300
2024-01-01 00:00:00|49.05621058817702|50.15299424582698|42.2362007770945|42.954097747802734|1002649600
2024-02-01 00:00:00|43.150001525878906|43.56999969482422|41.599998474121094|42.61000061035156|204330458
