Date|Open|High|Low|Close|Volume
2020-01-01 00:00:00|72.15162446640177|79.85049723696461|71.30160936687786|75.3836441040039|2934370400
2020-02-01 00:00:00|74.11471196280975|79.69706576341518|62.44097635963274|66.57902526855469|3019279200
2020-03-01 00:00:00|68.91472983250802|74.21736559331093|51.90577021083066|62.08135986328125|6280072400
2020-04-01 00:00:00|60.179533566636664|71.90538721265781|57.83582610397364|71.72716522216797|3265299200
2020-05-01 00:00:00|69.8839414000402|79.15866716886872|69.78628847419814|77.62061309814453|2805936000
2020-06-01 00:00:00|77.78420540229749|91.15745959878278|77.65201300079568|89.30189514160156|3243375600
2020-07-01 00:00:00|89.380263199907|104.2002729781527|87.28969510809493|104.04850006103516|3020283200
2020-08-01 00:00:00|105.94810909716948|128.27359226607336|105.64701365223881|126.35437774658203|4070061100
2020-09-01 00:00:00|130.23133191173955|135.35190843841355|101.13626602094912|113.60417938232422|3885245100
2020-10-01 00:00:00|115.39933572665284|123.00172315033261|105.66828162052171|106.78656768798828|2894666500
2020-11-01 00:00:00|107.03179439782627|119.66646775646257|105.27588743337826|116.782470703125|2123077300
2020-12-01 00:00:00|118.9099096471572|136.38133435452977|117.92726434885128|130.38720703125|2322189600
2021-01-01 00:00:00|131.20281575609454|142.57201504223585|124.18672082319516|129.66989135742188|2240262000
2021-02-01 00:00:00|131.42884232276617|135.48717324265715|116.33540607382794|119.15560150146484|1833855600
2021-03-01 00:00:00|121.78409149464615|126.67513863315615|114.36387200885788|120.20951080322266|2650418200
2021-04-01 00:00:00|121.69552156179455|134.89249181472377|120.54410265800458|129.37161254882812|1889857500
2021-05-01 00:00:00|129.94240727418506|131.9401725295774|120.30793772342199|122.63044738769531|1711934900
2021-06-01 00:00:00|123.30204748312794|135.4567840435994|121.37976131823932|135.01318359375|1606590000
2021-07-01 00:00:00|134.65831327453682|147.86783373841064|133.83024197376238|143.78668212890625|1919035100
2021-08-01 00:00:00|144.2795660874872|151.3082215015614|142.44600445955015|149.67181396484375|1461542800
2021-09-01 00:00:00|150.88333329527273|155.25689904406082|139.47058093233048|139.69764709472656|1797835100
2021-10-01 00:00:00|140.09252493974023|151.21897612029824|136.50877276350352|147.89190673828125|1565079200
2021-11-01 00:00:00|147.0922401268128|163.5893874857349|145.6014641629893|163.19448852539062|1691029000
2021-12-01 00:00:00|165.58801400488747|180.07252548721166|156.01737390663897|175.5640411376953|2444766700
2022-01-01 00:00:00|175.82112078300418|180.87339556938923|152.95240717822102|172.80557250976562|2108446000
2022-02-01 00:00:00|172.0442722825556|174.65444864113604|150.28291599607587|163.25469970703125|1627516300
2022-03-01 00:00:00|163.04690034305077|177.80725205073435|148.5934498489523|172.85743713378906|2180800100
2022-04-01 00:00:00|172.28325588739443|176.69849741663867|153.82045238625116|156.06765747070312|1687795600
2022-05-01 00:00:00|155.1371034280481|164.80903075348283|131.2789898467994|147.34608459472656|2401040300
2022-06-01 00:00:00|148.61349231863656|150.43771220138183|127.93252055946465|135.54661560058594|1749099800
2022-07-01 00:00:00|134.872427661994|162.22564750110487|134.49569930557155|161.11524963378906|1447125400
2022-08-01 00:00:00|159.62814794256306|174.63821032920893|155.79136653656673|155.8706817626953|1510239600
2022-09-01 00:00:00|155.51136020755388|163.0764509255449|137.00566772385125|137.2042236328125|2084722800
2022-10-01 00:00:00|137.21413669855752|156.36513624345602|133.40179424464472|152.235107421875|1868139700
2022-11-01 00:00:00|153.96259963625548|154.32992881746716|133.41175294432745|146.96339416503906|1724847700
2022-12-01 00:00:00|147.38618380886817|150.08111182064346|125.17035638926747|129.20777893066406|1675731200
2023-01-01 00:00:00|129.55584052740096|146.41162132370357|123.47980220905534|143.4879608154297|1443652500
2023-02-01 00:00:00|143.16975573798678|156.50522099096355|140.53449161594784|146.59063720703125|1307198900
2023-03-01 00:00:00|146.23680617044127|164.33339724320217|143.31863551688082|164.23379516601562|1520266600
2023-04-01 00:00:00|163.6063297888166|169.1637876085628|159.1344645647201|168.9944610595703|969709700
2023-05-01 00:00:00|168.5960882643503|178.62541160969212|163.64616641580363|176.5338897705078|1275155500
2023-06-01 00:00:00|177.22688116153444|193.96220418135036|176.4589269801449|193.4535675048828|1297101100
2023-07-01 00:00:00|193.26406677810436|197.70221577586008|186.1031905643579|195.9269561767578|996066400
2023-08-01 00:00:00|195.71752222121637|196.2062078709312|171.5021682281506|187.3697967529297|1322439400
2023-09-01 00:00:00|189.24068851568794|189.73003405704122|167.39945308681277|170.9847412109375|1337586600
2023-10-01 00:00:00|170.9947234813543|182.1000877882176|165.45202268477675|170.54531860351562|1172719600
2023-11-01 00:00:00|170.7750094528983|192.6761480874511|169.89616242260064|189.7000732421875|1099586100
2023-12-01 00:00:00|190.3300018310547|199.6199951171875|187.4499969482422|192.52999877929688|1062774800
2024-01-01 00:00:00|187.14999389648438|196.3800048828125|180.1699981689453|184.39999389648438|1187219300
2024-02-01 00:00:00|183.99000549316406|191.0500030517578|179.25|188.10000610351562|354404713
